0.0,2.0;
64.81044761284284,2.0;
78.6791499704279,2.0;
88.43087596729606,2.0;
101.25207579336619,2.0;
108.72029929910556,2.0;
137.15076083944837,2.0;
148.19650750234663,2.0;
163.13298368065847,2.0;
182.66837174822487,2.0;
206.83237131609943,2.0;
238.11087160033378,1.975;
244.66814389196165,1.9381250000000003;
288.8290086626062,1.8962343750000001;
322.28144079849454,1.8528832031249998;
338.71418955676046,1.8098855371093747;
351.62905468435224,1.7681395656738275;
379.2153816464662,1.7280630908142083;
387.4317875873188,1.6898232761140437;
395.11296441574797,1.65345778686111;
397.46689796413,1.6189385975631156;
402.7812021325816,1.5862055379750406;
403.47445929508956,1.555183869731627;
410.5362658907934,1.5257934388666294;
415.850574274456,1.497953387462465;
432.2834341298447,1.471584527073821;
489.24376467709817,1.4466104837026534;
510.96883048819694,1.4229581999245031;
545.7754433470006,1.4005581030373158;
552.2329720344547,1.379344102017789;
572.3002405785636,1.3592525452832644;
579.3621375981868,1.3402259539629369;
646.1923036090031,1.322207032699511;
669.6811148241478,1.3051424186169536;
720.9478645438243,1.2889815724781433;
735.8690336026164,1.273676630431105;
760.6717145051797,1.2591822629559841;
879.7175849890741,1.2454555409583985;
951.8077389858859,1.2324558087940225;
1015.0186245070697,1.2201445639386526;
1026.3282582833933,1.208485342992149;
1035.4081766924903,1.1974436137007396;
1041.6477618248946,1.1869866726887457;
1046.5007724834559,1.1770835486021451;
1056.9000810374985,1.1677049103796837;
1075.6512753527952,1.1588229803810948;
1100.0163024205128,1.150411452115724;
1132.0785469917548,1.1424454123281693;
1155.6760501726349,1.1349012672102967;
1173.7351755892873,1.1277566725211527;
1205.0108694362834,1.12099046740782;
1318.1507623703521,1.114582611731206;
1318.1507623703521,1.1335141267112379;
1325.6191146983251,1.1646420387154872;
1329.205564863158,1.201089951024887;
1333.6698240766768,1.2392866652938221;
1338.292761748949,1.2774028623209035;
1342.7028597041954,1.3145258954558083;
1343.8053841921303,1.3502242704889815;
1344.9079086807665,1.3843178567855219;
1347.112957658039,1.4167567087628097;
1352.6690044522522,1.4475572220030613;
1360.386675870602,1.4767685527805332;
1366.89861207163,1.5044550088078656;
1380.7791203749198,1.530686865823336;
1385.5704058549143,1.5555356266838842;
1399.0837470666486,1.5790716202336963;
1412.034051355291,1.6013628300888483;
1416.1424209689678,1.6224743676603666;
1420.850494691614,1.6424682804709132;
1427.4080305236585,1.66140353291037;
1431.5164051882234,1.6793370273662933;
1435.832724385821,1.6963198509629438;
1438.8639272540047,1.7124032458285625;
1442.7710997255515,1.7276348421991718;
1447.087422000353,1.7420597502819972;
1452.6968371181476,1.7557206924295405;
1464.4183638556433,1.7686581289645154;
1476.76010873405,1.7809103776649138;
1496.5696135354465,1.7925137270816296;
1507.080425554244,1.8035025439339405;
1520.7573228407298,1.813909374856144;
1526.4416616975955,1.8237650427745797;
1530.8517596514391,1.8330987381896233;
1535.3160223271298,1.8419381056276913;
1539.7261202809734,1.850309325516736;
1544.136218234817,1.8582371917264835;
1548.5463161886607,1.8657451850024807;
1553.0105792361294,1.8728555425111661;
1559.661958834477,1.8795893237018175;
1567.503207718019,1.885966472680377;
1577.806184681227,1.8920058772798787;
1584.979130244062,1.8977254250024314;
1596.0251286111766,1.903142055998348;
1621.028003021473,1.908271813239507;
1631.4472280595992,1.9131298900354072;
1637.9592462977353,1.9177306750326975;
1651.598132633386,1.9220877948314525;
1656.2210923864707,1.9262141543444236;
1658.532572397971,1.930121975018795;
1659.8349776379514,1.9338228310336527;
1660.937502127289,1.9373276835803757;
1665.401767335033,1.9406469133274815;
1676.621497138276,1.9437903511660786;
1692.1190009325048,1.946767307326989;
1697.6750527676554,1.9495865989557801;
1704.3264342679777,1.9522565762273776;
1710.2184100786935,1.954785147077603;
1715.902760759452,1.9571798006248913;
1721.7947381546853,1.9594476293515533;
1727.6867163415363,1.961595350110281;
1732.309682107517,1.9636293240181169;
1736.9326482338386,1.9655555752968015;
1742.6170005941797,1.9673798091153076;
1748.3013533201802,1.9691074284874048;
1751.60892678679,1.9707435502742978;
1753.81397576266,1.9722930203397422;
1754.9165002519976,1.9737604279025174;
1756.0190247406338,1.9751501191287701;
1757.12154922927,1.9764662100044856;
1759.4330332341885,1.9777125985262094;
1761.7445173295396,1.9788929762461294;
1764.0560015139765,1.9800108392057119;
1768.6789701527762,1.9810694982902723;
1779.4833293148793,1.9820720890351533;
1796.3119699435983,1.9830215809125487;
1801.9215205181354,1.9839207861264834;
1830.9578413509694,1.9847723679419966;
1845.1986015033713,1.9855788485731973;
1856.048988208298,1.986342616653555;
1883.8111311915122,1.9870659343105508;
1884.9136556801484,1.9877509438656467;
1902.632956345293,1.9883996741794085;
1911.726910513166,1.9890140466605857;
1929.914835480823,1.9895958809569336;
1940.5443734453995,1.990146900344648;
1945.2527699845275,1.9906687368323606;
1954.6633505856196,1.9911629359948222;
1971.1427648454548,1.9916309615505823;
1980.0963955806503,1.9920741996972304;
1997.361256806806,1.9924939632170346;
2002.6921942509937,1.9928914953651375;
2006.3300876741298,1.9932679735518302;
2010.4387318645993,1.993624512829802;
2015.230263069371,1.9939621691967044;
2019.5467476104043,1.9942819427228038;
2029.1298181385505,1.994584780512986;
2036.036052505652,1.9948715795118939;
2042.5481818506012,1.9951431891604958;
2052.9675929455207,1.9954004139119572;
2059.138581172999,1.9956440156142716;
2071.807336198728,1.9958747157667003;
2088.728499648306,1.9960931976567067;
2141.511202592714,1.9963001083837186;
2186.8516133681455,1.9964960607757063;
2200.187754552153,1.9966816352042538;
2212.2340948498245,1.996857381303505;
2218.405118579719,1.9970238195980685;
2230.127060360058,1.9971814430447066;
2248.00170107888,1.9973307184923743;
2253.8937385276095,1.9974720880649333;
2259.785776768617,1.9976059704706313;
2268.714327633037,1.9977327622422347;
2285.252194961178,1.9978528389114767;
2290.936576082221,1.9979665561213074;
2295.2531471386856,1.9980742506792368;
2298.8396817593502,1.9981762415548914;
2303.2497797124925,1.9982728308247377;
2312.0971892152334,1.9983643045667714;
2333.0910087080197,1.9984509337078231;
2347.4907622669375,1.998532974825991;
2365.185582305631,1.9986106709105702;
2378.4340345456158,1.9986842520817412;
2414.9821604043086,1.9987539362721374;
2490.2131215219033,1.9988199298723202;
2507.110515609602,1.998882428342063;
2524.0079119988545,1.9989416167892669;
2526.319422482596,1.9989976705182113;
2527.4219469712325,1.9990507555487702;
2556.2137254564627,1.9991010291081308;
2585.6741384995726,1.9991486400964673;
2591.566223485988,1.9991937295279538;
2628.592923428516,1.99923643094842;
2671.3785886089154,1.9992768708308875;
