0.0,1.795;
64.81044761284284,1.6935249999999997;
78.6791499704279,1.644319874999998;
88.43087596729606,1.621495713124998;
101.25207579336619,1.6119761536218737;
108.72029929910556,1.6091564931022004;
137.15076083944837,1.6097008803768544;
148.19650750234663,1.6119245696122966;
163.13298368065847,1.6149767913819564;
182.66837174822487,1.618428018309878;
206.83237131609943,1.6220614916822904;
238.11087160033378,1.6257679209100842;
244.66814389196165,1.6294922959194298;
288.8290086626062,1.6332070219445063;
322.28144079849454,1.6368983498473209;
338.71418955676046,1.6405595220494908;
351.62905468435224,1.6441873105403286;
379.2153816464662,1.6477802682330465;
387.4317875873188,1.6513378457382406;
395.11296441574797,1.6548599452621464;
397.46689796413,1.6583466952977886;
402.7812021325816,1.6617983368391216;
403.47445929508956,1.665215165925593;
410.5362658907934,1.6685975046391994;
415.850574274456,1.6719456864728062;
432.2834341298447,1.6752600489572462;
489.24376467709817,1.6785409299546794;
510.96883048819694,1.6817886658036225;
545.7754433470006,1.685003590399076;
552.2329720344547,1.6881860347448074;
572.3002405785636,1.691336326278287;
579.3621375981868,1.6944547908792975;
646.1923036090031,1.6975417492254052;
669.6811148241478,1.7005975196523329;
720.9478645438243,1.7036224172675354;
735.8690336026164,1.7066167539887989;
760.6717145051797,1.709580838579486;
879.7175849890741,1.712514976681932;
951.8077389858859,1.7154194708497452;
1015.0186245070697,1.7182946205794023;
1026.3282582833933,1.721140722341334;
1035.4081766924903,1.723958069610593;
1041.6477618248946,1.7267469528971695;
1046.5007724834559,1.7295076597759729;
1056.9000810374985,1.7322404749164946;
1075.6512753527952,1.7349456801121732;
1100.0163024205128,1.7376235543094518;
1132.0785469917548,1.740274373636544;
1155.6760501726349,1.7428984114319077;
1173.7351755892873,1.7454959382724298;
1205.0108694362834,1.7480672220013287;
1318.1507623703521,1.7506125277557716;
1318.1507623703521,1.7531321179942143;
1325.6191146983251,1.7556262525234638;
1329.205564863158,1.758095188525472;
1333.6698240766768,1.7605391805838488;
1338.292761748949,1.7629584807101177;
1342.7028597041954,1.7653533383697013;
1343.8053841921303,1.7677240005076449;
1344.9079086807665,1.7700707115740777;
1347.112957658039,1.772393713549424;
1352.6690044522522,1.7746932459693499;
1360.386675870602,1.7769695459494659;
1366.89861207163,1.7792228482097765;
1380.7791203749198,1.781453385098883;
1385.5704058549143,1.783661386617942;
1399.0837470666486,1.7858470804443818;
1412.034051355291,1.7880106919553804;
1416.1424209689678,1.7901524442511025;
1420.850494691614,1.7922725581777086;
1427.4080305236585,1.7943712523501234;
1431.5164051882234,1.7964487431745795;
1435.832724385821,1.798505244870935;
1438.8639272540047,1.8005409694947585;
1442.7710997255515,1.8025561269591965;
1447.087422000353,1.8045509250566198;
1452.6968371181476,1.8065255694800477;
1464.4183638556433,1.8084802638443613;
1476.76010873405,1.8104152097072967;
1496.5696135354465,1.8123306065902283;
1507.080425554244,1.8142266519987427;
1520.7573228407298,1.8161035414430062;
