0.0,860.0;
1000.0,851.8928273594414;
2000.0,818.398107908988;
3000.0,801.999999194834;
4000.0,779.9684059771866;
5000.0,749.6151527532435;
6000.0,732.3041344413809;
7000.0,714.1648230749357;
8000.0,705.0400797529595;
9000.0,676.2342080871299;
10000.0,664.8791052924962;
11000.0,669.9698831262615;
12000.0,687.3130603496284;
13000.0,710.3042285686139;
14000.0,631.2448439539897;
15000.0,601.2875595969965;
16000.0,554.323022842204;
17000.0,540.0;
18000.0,577.0000000010426;
19000.0,614.8651322330622;
20000.0,659.2648335989356;
21000.0,702.0694605207809;
22000.0,746.1914335209526;
23000.0,785.983883720569;
24000.0,811.9181324448355;
25000.0,818.3679419822688;
26000.0,855.6435556021393;
27000.0,852.3439359125916;
28000.0,888.7241689272159;
29000.0,912.9999999999999;
30000.0,877.9999886017433;
31000.0,846.0456204040935;
32000.0,823.4728041766297;
33000.0,804.7680414590128;
34000.0,780.995334809626;
35000.0,731.6568925000561;
36000.0,684.0984399679855;
37000.0,637.1032063083558;
38000.0,586.1331550156964;
39000.0,537.5700707869778;
40000.0,491.5804506041551;
41000.0,440.4191745667398;
42000.0,398.0000000000006;
43000.0,405.86121671931977;
44000.0,422.00000012839115;
45000.0,433.0000311626172;
46000.0,448.03919883672967;
47000.0,482.00467693221293;
48000.0,531.7241058997857;
49000.0,579.3975123101993;
50000.0,611.5123877584327;
51000.0,637.4636012506543;
52000.0,673.3175142299768;
53000.0,702.0371735017033;
54000.0,707.478717605984;
55000.0,708.6118947266004;
56000.0,743.7999494168;
57000.0,768.7576633908757;
58000.0,781.8320277775025;
59000.0,775.5773597050365;
60000.0,789.5953246910309;
61000.0,777.3100291276039;
62000.0,790.3601145166633;
63000.0,799.6699468397132;
64000.0,825.4852183426311;
65000.0,852.9655758354706;
66000.0,890.8922209079717;
67000.0,937.1846238293688;
68000.0,985.999999999172;
69000.0,1019.4410426482345;
70000.0,1017.3603391159904;
71000.0,972.9774271615069;
72000.0,910.645118350817;
73000.0,896.7088952582723;
74000.0,882.9568446584846;
75000.0,871.6911635323927;
76000.0,849.5801532526874;
77000.0,807.9343785748072;
78000.0,782.429331404559;
79000.0,734.6216948725622;
80000.0,689.1748224318422;
81000.0,650.196826044633;
82000.0,631.6932864078598;
83000.0,585.4144115125333;
84000.0,593.8469975128673;
85000.0,603.085448469768;
86000.0,563.6976280642247;
87000.0,541.4634145689846;
88000.0,521.9579086117692;
89000.0,515.681089519223;
90000.0,501.01370422191366;
91000.0,501.01370422192633;
92000.0,492.00018660948876;
93000.0,479.0000002922798;
94000.0,499.2350678243098;
95000.0,536.915352498091;
96000.0,575.2667642824626;
97000.0,613.9999999999679;
98000.0,668.0;
99000.0,613.9999999999679;
100000.0,578.998596137792;
101000.0,530.5351676899579;
102000.0,482.0052113844221;
103000.0,481.1413467070579;
104000.0,498.4570555355695;
105000.0,491.35017543521104;
106000.0,502.09673871402583;
107000.0,491.35117108135125;
108000.0,501.32933547295386;
109000.0,509.4346909703761;
110000.0,511.8930877554023;
111000.0,510.3419989528017;
112000.0,516.2870519730475;
113000.0,522.4456729280963;
114000.0,519.424293128333;
115000.0,524.9544754098007;
116000.0,524.0126912415666;
117000.0,534.9743379712628;
118000.0,532.2933322107029;
119000.0,534.5404564131429;
120000.0,536.7605784166649;
121000.0,548.7011127055878;
122000.0,552.9645141339647;
123000.0,555.3016697668975;
124000.0,559.796623964264;
125000.0,564.6020976951;
126000.0,577.662837186088;
127000.0,588.7621929430929;
128000.0,642.6519180497446;
129000.0,701.9557594380195;
130000.0,754.9987626501853;
131000.0,784.4294510163369;
132000.0,854.1156454462481;
133000.0,888.6741456126216;
134000.0,954.7735178636667;
135000.0,992.5506782830556;
136000.0,994.0266949273432;
137000.0,1021.089382786858;
138000.0,1044.5054779940674;
139000.0,1091.1261495049891;
140000.0,1115.0031543933947;
141000.0,1098.5087340826801;
142000.0,1151.8914342433147;
143000.0,1208.525639602364;
144000.0,1271.0507779722698;
145000.0,1301.0;
146000.0,1341.513662036994;
147000.0,1382.8565433180884;
