-8.71,1000.0;
-16.03,1000.0;
-22.48,1000.0;
-9.0,1000.0;
-2.66,1000.0;
-5.74,1000.0;
-6.13,1000.0;
-1.1,1000.0;
-4.41,1000.0;
-6.98,1000.0;
-5.93,1000.0;
-4.63,1000.0;
-2.65,1000.0;
0.0,1000.0;
-5.61,1000.0;
-5.53,1000.0;
-3.33,1000.0;
-0.97,1000.0;
-4.34,1000.0;
-2.93,1000.0;
-0.6,1000.0;
-3.97,1000.0;
-5.83,1000.0;
-3.53,1000.0;
-5.03,1000.0;
-0.19,1000.0;
-0.04,1000.0;
3.65,1000.0;
-3.72,1000.0;
-8.92,1000.0;
-1.72,1000.0;
1.21,1000.0;
-2.34,1000.0;
-9.26,1000.0;
-7.15,1000.0;
-2.07,1000.0;
-2.15,1000.0;
-3.6,1000.0;
1.28,1000.0;
-3.58,1000.0;
-0.58,1000.0;
-0.49,1000.0;
-1.12,1000.0;
-1.04,1000.0;
0.12,1000.0;
-0.52,1000.0;
-2.42,1000.0;
-4.06,1000.0;
2.29,1000.0;
-5.08,1000.0;
1.61,1000.0;
-2.39,1000.0;
-4.03,1000.0;
4.65,1000.0;
-7.1,1000.0;
5.95,1000.0;
-10.92,1000.0;
1.84,1000.0;
0.99,1000.0;
-0.19,1000.0;
1.11,1000.0;
0.08,1000.0;
-1.38,1000.0;
-9.22,1000.0;
-6.3,1000.0;
28.34,1000.0;
-16.32,1000.0;
32.38,1000.0;
42.55,1000.0;
19.0,1000.0;
-30.03,1000.0;
-25.38,1000.0;
28.95,1000.0;
-4.71,1000.0;
-5.11,1000.0;
-50.39,1000.0;
-13.95,1000.0;
49.75,1000.0;
37.84,1000.0;
18.02,1000.0;
37.0,1000.0;
-53.93,1000.0;
-33.4,1000.0;
-34.68,1000.0;
21.65,1000.0;
23.66,1000.0;
6.82,1000.0;
-13.92,1000.0;
6.54,1000.0;
-11.08,1000.0;
11.78,1000.0;
35.32,1000.0;
-23.08,1000.0;
-28.08,1000.0;
17.56,1000.0;
-2.24,1000.0;
-6.0,1000.0;
-15.89,1000.0;
-31.61,1000.0;
41.18,1000.0;
-52.18,1000.0;
-39.18,1000.0;
3.94,1000.0;
-1.08,1000.0;
-2.56,1000.0;
9.42,1000.0;
0.59,1000.0;
0.54,1000.0;
1.64,1000.0;
-0.64,1000.0;
1.69,1000.0;
0.03,1000.0;
3.26,1000.0;
2.65,1000.0;
-1.68,1000.0;
1.22,1000.0;
0.2,1000.0;
3.99,1000.0;
2.2,1000.0;
0.37,1000.0;
1.69,1000.0;
4.82,1000.0;
-0.52,1000.0;
0.7,1000.0;
0.66,1000.0;
-1.78,1000.0;
2.74,1000.0;
1.76,1000.0;
0.71,1000.0;
2.68,1000.0;
2.86,1000.0;
-2.2,1000.0;
29.97,1000.0;
58.89,1000.0;
3.0,1000.0;
-61.56,1000.0;
-18.4,1000.0;
4.07,1000.0;
3.15,1000.0;
3.45,1000.0;
5.31,1000.0;
2.77,1000.0;
4.03,1000.0;
3.2,1000.0;
4.55,1000.0;
7.81,1000.0;
4.81,1000.0;
2.38,1000.0;
4.9,1000.0;
19.21,1000.0;
62.06,1000.0;
29.99,1000.0;
-4.62,1000.0;
-29.45,1000.0;
35.88,1000.0;
9.45,1000.0;
-13.26,1000.0;
8.18,1000.0;
6.1,1000.0;
-14.3,1000.0;
-32.81,1000.0;
-40.57,1000.0;
-21.74,1000.0;
-26.12,1000.0;
-21.83,1000.0;
-11.21,1000.0;
-12.63,1000.0;
13.4,1000.0;
16.46,1000.0;
-1.69,1000.0;
10.23,1000.0;
-29.05,1000.0;
11.11,1000.0;
-8.95,1000.0;
20.16,1000.0;
-0.69,1000.0;
20.21,1000.0;
-21.46,1000.0;
7.61,1000.0;
3.56,1000.0;
3.23,1000.0;
-19.17,1000.0;
-9.75,1000.0;
-3.01,1000.0;
4.39,1000.0;
